CPL
2
120000
5
Libertarian, Tim, Sasha
Green, Jon, Nikki
Democratic, Carl, Jane, Kim
Republican, Carl, Joe, Sarah
Independant, Carl
,,,1,
,,,,1
1,,,,
,,,1,
,,,1,
,,,1,
,,1,,
,1,,,
,,,,1
,1,,,
,1,,,
,,,,1
,,1,,
,1,,,
1,,,,
,,,1,
,,1,,
,,,1,
1,,,,
,,1,,
,,,1,
,,,1,
,,1,,
,,,1,
,,1,,
1,,,,
,,1,,
1,,,,
,1,,,
,,,1,
1,,,,
,,1,,
,,,1,
,,,1,
,1,,,
1,,,,
,,1,,
,,1,,
,,,,1
,1,,,
1,,,,
1,,,,
,,1,,
,,,1,
,,,1,
,,1,,
1,,,,
,1,,,
,,,1,
,,1,,
1,,,,
,,1,,
,,,,1
,,,1,
,,,1,
1,,,,
,,1,,
,,1,,
,,1,,
,,,1,
,,1,,
,,,,1
,,,,1
1,,,,
,,1,,
1,,,,
,,,1,
,1,,,
,,,1,
,,,,1
,,1,,
,,,,1
,,1,,
,,,,1
,1,,,
,,1,,
,,,,1
,,,1,
,1,,,
,1,,,
1,,,,
1,,,,
,,,1,
1,,,,
,1,,,
1,,,,
1,,,,
,,,1,
,1,,,
,,,1,
,1,,,
,,,,1
1,,,,
,,1,,
,,,1,
,,1,,
,,,1,
,1,,,
,,1,,
,1,,,
,,,1,
,1,,,
,,1,,
,1,,,
,1,,,
,,,,1
,1,,,
,,,,1
,,,1,
,,,1,
,,1,,
,,,,1
1,,,,
,,1,,
,,,,1
,,1,,
,,1,,
1,,,,
,,1,,
1,,,,
,1,,,
,,,1,
,,,1,
1,,,,
,1,,,
,,1,,
1,,,,
1,,,,
,1,,,
,,1,,
,,,,1
1,,,,
1,,,,
1,,,,
1,,,,
,,1,,
,,,,1
,,,,1
1,,,,
,,,1,
,,,1,
,1,,,
1,,,,
1,,,,
,,,1,
,,,,1
,,,1,
,,,1,
,,,,1
,,1,,
,1,,,
,,,,1
,,1,,
,1,,,
,,1,,
1,,,,
,1,,,
,,1,,
,,,1,
,1,,,
,,,1,
,,,1,
1,,,,
,1,,,
,,,1,
1,,,,
,,1,,
1,,,,
,,,1,
,1,,,
,,,1,
,,,,1
,,1,,
,,,1,
1,,,,
,,,1,
,,,1,
1,,,,
,,,,1
,,1,,
,,1,,
,1,,,
,,1,,
,,1,,
,,,1,
,1,,,
,,,1,
,,,1,
,,,,1
,,1,,
,,,,1
,,1,,
,1,,,
,,1,,
,,,,1
,,,1,
,,,,1
,,,1,
,,1,,
,,,1,
,,1,,
1,,,,
,,,,1
,,1,,
1,,,,
,,,1,
1,,,,
,,,,1
,,,1,
,,,1,
,,,,1
,,,1,
,,1,,
1,,,,
,1,,,
,,1,,
,,,1,
,1,,,
,1,,,
,,1,,
,,,,1
,1,,,
1,,,,
,,,1,
,,,1,
,,,1,
,,,,1
,,1,,
,,,,1
,,1,,
,,,,1
,1,,,
1,,,,
,,,,1
,,,,1
,,,,1
,,1,,
,,,1,
,1,,,
,,,1,
,,1,,
1,,,,
