OPL
4
5
[Becky, P], [Jonah, P], [Einstein, G], [Nasa, G], [John, I]
95000
,1,,,
,1,,,
,,,1,
,,1,,
,,1,,
1,,,,
,,1,,
,1,,,
,1,,,
,1,,,
,1,,,
,,1,,
,1,,,
,1,,,
,,,,1
,1,,,
,,1,,
1,,,,
,,1,,
1,,,,
,,1,,
1,,,,
,,,1,
,,1,,
,,,,1
,1,,,
,,,1,
,,,1,
,,,,1
,,,,1
,,,,1
,,1,,
,,1,,
1,,,,
,,1,,
,,1,,
,,,,1
,,1,,
,,,,1
1,,,,
,,,,1
1,,,,
,,,1,
,,,1,
,,1,,
1,,,,
,,,1,
,,1,,
,,,,1
,,,1,
,,1,,
1,,,,
,,1,,
,,1,,
1,,,,
,,,,1
,,,,1
,1,,,
,,,1,
1,,,,
,,,1,
,,1,,
,,1,,
,,,,1
,,,1,
,,,1,
,,1,,
,,,1,
,1,,,
,1,,,
1,,,,
,1,,,
,,1,,
,,1,,
,1,,,
,,1,,
1,,,,
1,,,,
,,1,,
1,,,,
1,,,,
,,,,1
,,,1,
,,,1,
,,,,1
,,,1,
,,,1,
1,,,,
,,,1,
,,,,1
,,,,1
1,,,,
,,,,1
1,,,,
,,1,,
,,,,1
,,1,,
,,,,1
,,,,1
,,,,1
,,,,1
,1,,,
1,,,,
,,,,1
,1,,,
1,,,,
,1,,,
1,,,,
,1,,,
1,,,,
1,,,,
,,,,1
,1,,,
,,,1,
1,,,,
,,,,1
,1,,,
1,,,,
,,,1,
1,,,,
,1,,,
,,,,1
1,,,,
,,1,,
,,,,1
,,,,1
,,,,1
1,,,,
1,,,,
,1,,,
,,,,1
,,,,1
1,,,,
,1,,,
,,1,,
,,,1,
,,,1,
,,,,1
,,1,,
1,,,,
,,,,1
,,,,1
,,,1,
,1,,,
1,,,,
,,,1,
1,,,,
,1,,,
,,1,,
,1,,,
,1,,,
1,,,,
,,1,,
,1,,,
,,,1,
1,,,,
1,,,,
,,,,1
,,,,1
,,,,1
,,1,,
1,,,,
,,1,,
,,,,1
1,,,,
1,,,,
,,1,,
,,,,1
,1,,,
,1,,,
1,,,,
,,,1,
1,,,,
1,,,,
,,,1,
1,,,,
,1,,,
,1,,,
,,,1,
,,1,,
1,,,,
,,,1,
,,1,,
1,,,,
,,1,,
1,,,,
,1,,,
,1,,,
1,,,,
,,,,1
,,,1,
,1,,,
1,,,,
1,,,,
,,,,1
,,,1,
,,,1,
1,,,,
1,,,,
,,,1,
,1,,,
1,,,,
,,,1,
,1,,,
1,,,,
1,,,,
,1,,,
,,,1,
,1,,,
,,,,1
,1,,,
,,1,,
,,,,1
,,1,,
,,1,,
,,,,1
1,,,,
1,,,,
,,,1,
1,,,,
,,1,,
,,,1,
,,,1,
1,,,,
1,,,,
,,1,,
,,1,,
,1,,,
,,,1,
,1,,,
,1,,,
,,,1,
1,,,,
,1,,,
,,1,,
,,,,1
,1,,,
,,,,1
,,,,1
,1,,,
,,1,,
1,,,,
1,,,,
,,,,1
1,,,,
1,,,,
1,,,,
