OPL
2
120000
5
Democratic, Joe
Green, Jonah
Democratic, Daniel
Republican, Daniel
Republican, Louis
,,,1,
,,,,1
1,,,,
,,,1,
,,,1,
,,,1,
,,1,,
,1,,,
,,,,1
,1,,,
,1,,,
,,,,1
,,1,,
,1,,,
1,,,,
,,,1,
,,1,,
,,,1,
1,,,,
,,1,,
,,,1,
,,,1,
,,1,,
,,,1,
,,1,,
1,,,,
,,1,,
1,,,,
,1,,,
,,,1,
1,,,,
,,1,,
,,,1,
,,,1,
,1,,,
1,,,,
,,1,,
,,1,,
,,,,1
,1,,,
1,,,,
1,,,,
,,1,,
,,,1,
,,,1,
,,1,,
1,,,,
,1,,,
,,,1,
,,1,,
1,,,,
,,1,,
,,,,1
,,,1,
,,,1,
1,,,,
,,1,,
,,1,,
,,1,,
,,,1,
,,1,,
,,,,1
,,,,1
1,,,,
,,1,,
1,,,,
,,,1,
,1,,,
,,,1,
,,,,1
,,1,,
,,,,1
,,1,,
,,,,1
,1,,,
,,1,,
,,,,1
,,,1,
,1,,,
,1,,,
1,,,,
1,,,,
,,,1,
1,,,,
,1,,,
1,,,,
1,,,,
,,,1,
,1,,,
,,,1,
,1,,,
,,,,1
1,,,,
,,1,,
,,,1,
,,1,,
,,,1,
,1,,,
,,1,,
,1,,,
,,,1,
,1,,,
,,1,,
,1,,,
,1,,,
,,,,1
,1,,,
,,,,1
,,,1,
,,,1,
,,1,,
,,,,1
1,,,,
,,1,,
,,,,1
,,1,,
,,1,,
1,,,,
,,1,,
1,,,,
,1,,,
,,,1,
,,,1,
1,,,,
,1,,,
,,1,,
1,,,,
1,,,,
,1,,,
,,1,,
,,,,1
1,,,,
1,,,,
1,,,,
1,,,,
,,1,,
,,,,1
,,,,1
1,,,,
,,,1,
,,,1,
,1,,,
1,,,,
1,,,,
,,,1,
,,,,1
,,,1,
,,,1,
,,,,1
,,1,,
,1,,,
,,,,1
,,1,,
,1,,,
,,1,,
1,,,,
,1,,,
,,1,,
,,,1,
,1,,,
,,,1,
,,,1,
1,,,,
,1,,,
,,,1,
1,,,,
,,1,,
1,,,,
,,,1,
,1,,,
,,,1,
,,,,1
,,1,,
,,,1,
1,,,,
,,,1,
,,,1,
1,,,,
,,,,1
,,1,,
,,1,,
,1,,,
,,1,,
,,1,,
,,,1,
,1,,,
,,,1,
,,,1,
,,,,1
,,1,,
,,,,1
,,1,,
,1,,,
,,1,,
,,,,1
,,,1,
,,,,1
,,,1,
,,1,,
,,,1,
,,1,,
1,,,,
,,,,1
,,1,,
1,,,,
,,,1,
1,,,,
,,,,1
,,,1,
,,,1,
,,,,1
,,,1,
,,1,,
1,,,,
,1,,,
,,1,,
,,,1,
,1,,,
,1,,,
,,1,,
,,,,1
,1,,,
1,,,,
,,,1,
,,,1,
,,,1,
,,,,1
,,1,,
,,,,1
,,1,,
,,,,1
,1,,,
1,,,,
,,,,1
,,,,1
,,,,1
,,1,,
,,,1,
,1,,,
,,,1,
,,1,,
1,,,,
,,1,,
1,,,,
,,1,,
,,,,1
